timestamp,jobTitle,companyName,jobUrl,status
2026-03-16T15:22:02.236Z,Java Full stack developer,Infosys,https://www.linkedin.com/jobs/view/4300438561,prepared
2026-03-16T15:22:51.904Z,Full Stack UI Developer,Comviva,https://www.linkedin.com/jobs/view/4371432234,prepared
2026-03-16T15:23:09.212Z,Senior React Developer (Full-Stack),Avigna.AI,https://www.linkedin.com/jobs/view/4376536538,prepared
2026-03-16T15:23:26.789Z,React Developer,Synechron,https://www.linkedin.com/jobs/view/4379860204,prepared
